0	0	0	0
-3.7526e-14	-1.8474e-11	1.4122e-13	-2.8507e-11
-2.9199e-14	1.4779e-12	1.3411e-13	1.4495e-11
3.2396e-13	3.9677e-11	-3.1974e-13	3.7801e-11
5.9952e-15	-6.0822e-12	-3.5527e-15	-2.0009e-11
-4.623e-13	3.5399e-11	4.6541e-13	-3.9165e-11
1.5499e-13	-6.1107e-13	-1.5188e-13	-4.6384e-11
-2.9932e-13	3.1601e-12	3.8858e-15	-1.1141e-11
1.2346e-13	4.0412e-13	-1.6986e-14	-3.115e-11
2.6734e-13	2.5591e-14	-4.2674e-15	3.8426e-11
-4.0057e-13	-4.996e-16	-2.4807e-16	3.3992e-11
