6.02	602	0	0
0.7038093055111375	489.2019170167185	5.316190694488859	107.4818921970285
0.8676429987481292	384.5748920624985	5.152357001251866	212.2727508444855
1.117469930186676	284.0866852940603	4.90253006981332	313.0107845443622
1.528732145589994	190.1930484373061	4.491267854410004	407.31568361652
2.259443080267462	107.6795084589646	3.760556919732535	490.5599345295392
3.532505005040845	45.48253441393061	2.487494994959152	554.0299704993464
5.026516361631299	12.73117207665684	0.9934836383686961	588.2753441932111
5.784015145967876	2.623595798573596	0.235984854032117	599.1404192556312
5.974771218577732	0.4865634491531744	0.04522878142226427	601.4682076776616
6.0117491122634	0.0882050600342805	0.008250887736596248	601.903543960466
