0	0	0	0	0
0	-3.9635e-14	-1.9213e-11	1.3411e-13	-2.8464e-11
0	-9.4924e-14	4.5475e-13	1.9007e-13	1.4921e-11
0	2.8488e-13	3.7573e-11	-2.8866e-13	3.9336e-11
0	-5.7288e-09	-7.3742e-09	5.7288e-09	1.6191e-09
0	2.2131e-06	9.7015e-06	-2.2131e-06	-7.4884e-06
0	-3.2379e-06	-4.1131e-06	3.2379e-06	8.7513e-07
0	-1.3554e-07	-1.1303e-07	1.3554e-07	-2.2511e-08
0	4.0887e-07	2.1529e-06	-4.0887e-07	-1.7441e-06
0	3.8608e-07	-3.617e-06	-3.8608e-07	4.0031e-06
0	-1.7159e-07	-1.0517e-06	1.7159e-07	8.8012e-07
